ID	Gene.Symbol
ERI1	1.838722944
AQR	1.838185906
TRIR	1.837569118
MCTP1	1.837462902
MBD6	1.837295771
VWA1	1.837189913
BBOX1	1.836197615
GCNT2	1.836095452
MIR6838	1.835538507
MIR1250	1.835424066
MRPL38	1.834100962
HIPK3	1.833515167
SLC25A16	1.833332062
NDUFA12	1.831935406
CAMTA2	1.830380917
CLSTN3	1.829719782
CCDC68	1.82893157
ELOVL1	1.828828573
NPBWR2	1.828656673
AKAP11	1.828232408
GTF2H2C	1.828232408
RC3H1	1.827930927
DDI2	1.827930927
YIF1B	1.827857256
ACSL1	1.825676918
SLC38A2	1.824798942
KDM7A	1.824728489
MIR374C	1.823569298
TMPPE	1.822545528
H3C10	1.822011948
TRIM17	1.820117116
CERS1	1.817306995
ST6GALNAC3	1.816690683
PPP2R2D	1.816252232
SEPTIN10	1.816252232
MARCHF7	1.816043139
COX10-DT	1.815971851
LMBR1	1.815946698
CHCHD6	1.815440297
CACFD1	1.814416885
CD37	1.814198375
ZDHHC14	1.813759089
ZNF160	1.813722134
C5orf60	1.811889172
DNAJC10	1.811195374
HOXD1	1.810173512
ODAD1	1.810145855
CCDC137	1.810133815
MFAP4	1.809674382
DUX4L1	1.809182644
ACP2	1.808937788
TRPM1	1.808500051
DNAAF6	1.80837822
APH1B	1.808081508
ACBD5	1.807271004
STOX1	1.804764032
NDUFB4	1.804757833
FAM162A	1.804039955
RER1	1.80392468
PEX5L	1.801663876
COX20	1.800596714
PLCL1	1.800385237
CHPF	1.798832178
RABGEF1	1.798192024
BROX	1.797733426
SLC6A5	1.797055244
NAA50	1.796860695
SLC38A1	1.796634674
ZRANB3	1.796426654
TRIM43	1.796250939
SIDT1	1.795853376
MIR320C2	1.795225978
GBX2	1.794916391
PLPP4	1.793664217
lnc-IL36B-3	1.793363094
VWA3B	1.79330802
TROAP-AS1	1.79330802
DCTPP1	1.793180466
MYL6B	1.792171001
N4BP2L2	1.791904926
AGPAT4	1.791587591
LY6G6D	1.791481972
HCG21	1.79133296
ANGEL1	1.791047812
GZMH	1.789141893
PHLDB3	1.78913939
CENPT	1.788713098
DUSP14	1.78825748
FSIP2	1.787810683
PARPBP	1.787591219
LINC00683	1.787473321
ANGPTL3	1.787402868
IRAG1-AS1	1.787082672
RAB3C	1.786874413
USP46	1.786308765
ZNF768	1.786149979
SCAF8	1.785134792
SNX15	1.78472662
PAM	1.783307314
DCTD	1.78281343
PHLDA3	1.781957626
PGS1	1.781852484
LINC00987	1.781489611
ZNF516	1.780488968
MT-CO3	1.779640436
MIR1238	1.779334545
MIR4688	1.779334545
SCIN	1.778955817
TPH2	1.778593779
MRPS16	1.778093338
HSPA13	1.778093338
PHF23	1.778093338
C11orf98	1.778093338
CHCHD7	1.777706385
MIR4466	1.777219296
DNAH12	1.777205229
KY	1.776693225
IGSF6	1.7757864
METTL9	1.7757864
HOMER3	1.775662065
CELSR2	1.775565147
TLE2	1.774994135
C1orf21	1.774078846
UBL7	1.773496628
ORAI2	1.772351861
UNC80	1.77138257
PIGK	1.77136147
PACS2	1.769706607
MIR941-2	1.767526746
LOC126805877	1.767507672
TIGD1	1.767285109
MRPL24	1.767105818
SLC17A6	1.766162753
MAFIP	1.766138077
MPDZ	1.765204668
PPM1A	1.764029026
DNAI1	1.763776779
ARMT1	1.761237144
QDPR	1.76067996
ATXN7L3	1.758425713
RABGAP1	1.757526994
GJA3	1.756604195
ASXL3	1.756429553
MON2	1.75528872
H3C15	1.75528872
NAA30	1.755240679
LINC00989	1.754819393
PDXP	1.753305435
DISC2	1.749901772
POLR3E	1.749589801
LMCD1	1.74933362
TUBAL3	1.749257088
HCG4	1.748872042
SLC4A11	1.74832809
GRID1	1.747633219
SH3RF3	1.745804787
CCDC65	1.74575758
TRUB1	1.745574117
SPTY2D1	1.745444655
MIR548O2	1.744409919
STK19B	1.743900299
TRAFD1	1.743138552
ATP13A1	1.742974281
DYNLRB1	1.742666841
HHATL	1.739937544
GFUS	1.739835739
NFE2L1	1.739815474
DOC2B	1.739164591
FAM13A-AS1	1.738164186
MIR3142	1.737583399
MRPL47	1.73708868
ILKAP	1.736929417
ARHGAP18	1.736929417
DDX19A	1.736929417
SNORD104	1.734843493
MIR943	1.733924985
MTRNR2L8	1.733650684
PITPNM1	1.733565092
HYMAI	1.732943416
LINC00940	1.732558966
N4BP3	1.731637716
SEC24A	1.73062551
MOB4	1.73062551
TM9SF2	1.73062551
NUDCD3	1.73062551
IGKV2D-29	1.73062551
MIER1	1.730569601
L3MBTL3	1.730260968
GORASP2	1.730053067
LINC00620	1.729624748
H4C15	1.729580283
UPF3A	1.729452133
ARHGEF37	1.7293365
MIR3154	1.728799939
ZKSCAN7	1.728115082
USP31	1.727854013
IQSEC2	1.727706432
PSORS1C2	1.72490418
PSORS1C1	1.72490418
SLC23A1	1.72477591
PPP4R1	1.724578977
PSMG3	1.724411726
SUCLG1	1.724222302
WDR45B	1.723901987
ANAPC15	1.723534346
AMY2B	1.722513556
ENPP6	1.721644282
ITSN1	1.721579313
POLR3GL	1.721416831
TTC34	1.721240401
KCTD9	1.720408201
LIX1L-AS1	1.719986916
PPM1M	1.719157934
NUTM2B-AS1	1.718735933
PGM2	1.717714906
YKT6	1.717460871
SLC13A5	1.716160178
ARHGAP22	1.716016531
P2RX2	1.71564579
DSCAM	1.713369131
MIR514B	1.713219404
TSTD2	1.712470412
BHLHE22	1.711564064
PRPSAP2	1.71146059
SPNS1	1.711098194
NFKBIL1	1.710603118
RNU2-1	1.710373402
DYNLT3	1.710158229
PRH1-PRR4	1.709444642
MIR1269B	1.708549023
AMER2	1.706726789
USP9Y	1.704366326
LRCH4	1.704331636
ZNF77	1.703562498
KCTD12	1.702874422
TMTC1	1.702339411
ZBTB49	1.700611472
NMNAT1	1.700277448
TMPRSS11D	1.699509382
FAM193A	1.699144602
CHRM1	1.697690964
PIGT	1.697513103
UFSP2	1.697513103
RANBP10	1.697513103
PSME4	1.697513103
MRPS18A	1.697513103
HGH1	1.697513103
NDST1	1.697323322
ZSCAN12	1.696534157
MT-TQ	1.695081115
SLC39A14	1.694573402
MAGEF1	1.694430351
PLEKHH1	1.694247723
PDE6D	1.693765879
APLNR	1.691776395
TSEN2	1.690531731
TMEM106B	1.690484762
PIP5K1B	1.690210342
TNFAIP1	1.690025091
H2AC19	1.690001011
ZNF628	1.689510107
AASS	1.689384699
ATP5PD	1.688512802
FOXI3	1.687177181
DSEL	1.686879158
NDUFAF7	1.685894608
PRND	1.685832262
MIR378F	1.684769154
USP12	1.683729649
SRM	1.683414936
SNRK	1.683414936
MIR632	1.683328629
CEACAM16	1.682024479
LYPLA1	1.681295156
ARL1	1.68118453
KCNJ10	1.679765582
STXBP5	1.679434896
ATP5F1E	1.678414941
SUMO4	1.678273559
OTUD3	1.677796602
UEVLD	1.677403688
MRPS15	1.676154137
DNAI2	1.674935818
RSPH4A	1.674935818
GABBR2	1.673968315
HECTD1	1.673416376
ADAMTS10	1.673113942
THUMPD3	1.671945095
GAMT	1.671831727
ENSG00000257241	1.670305729
PCYT2	1.668740511
ARFGAP2	1.668740511
AARSD1	1.668740511
NHLRC2	1.66856277
MINK1	1.668221474
MYO1H	1.667503476
IQCN	1.667426944
RILP	1.666829348
LRRC18	1.666610003
ERICH6B	1.666610003
LINC02907	1.666610003
DDR1-DT	1.66644454
MAF1	1.666321516
RIOK3	1.664929271
KANK4	1.66364491
GPSM1	1.662825346
KIAA0753	1.662232161
SERF2-C15ORF63	1.661163807
OSTM1	1.660448551
ELMOD3	1.659742117
PCDHA@	1.659117699
ZRANB1	1.65881145
TCP11	1.658577442
TOM1L2	1.657583714
NEURL4	1.657583714
OSBPL10	1.65665102
MIR4632	1.654839993
ZNF740	1.654611111
BPIFA3	1.654278398
ETFBKMT	1.654278398
UNC93B1	1.653745651
KDELR1	1.653412938
RNF128	1.653412938
WDR44	1.653412938
NUB1	1.653301835
RPL3P2	1.653030396
MN298114-173	1.653030396
HSALNG0049427	1.653030396
DNAAF11	1.652884483
HDHD2	1.651942492
CLRN1	1.651574612
ARRDC1-AS1	1.651536942
DUSP23	1.650170088
GALE	1.650118113
VPS29	1.650118113
CYP20A1	1.650118113
NSUN6	1.650118113
GJB3	1.649376392
ANP32E	1.649127245
MIR4458HG	1.648517132
PSME1	1.648482084
LINC01104	1.647571087
RAPGEF4	1.647132516
MIR7515	1.646778345
MBOAT2	1.645561218
STARD7	1.645475268
PABPC3	1.645475268
PROX1-AS1	1.645207405
MTLN	1.644675732
CCDC18-AS1	1.643952608
LINC01343	1.643952608
SCGB1D4	1.643836975
PCMTD1	1.643594503
LGI4	1.643228412
LINC00276	1.643100023
USP19	1.64282012
ZNF521	1.642651558
ADAP1	1.64211297
CCDC61	1.641148806
SEC61A2	1.64111793
ATXN7L1	1.640656948
APOBEC3F	1.639747262
GUCA2A	1.63971138
KHDC4	1.639510632
HSPA7	1.639366627
BEST3	1.63935113
IGLON5	1.639265537
MIR1468	1.638678789
CNOT10	1.636994004
MRPL22	1.636994004
MIR941-3	1.635894656
RAB28	1.635394692
CAPN15	1.63468647
PPP2R3C	1.634253502
NPEPL1	1.633428097
TSBP1	1.633114815
COL8A2	1.632779837
NUP50	1.632139206
TJAP1	1.631124973
VPS26C	1.630411148
UFM1	1.630368948
NME7	1.630262136
ILVBL	1.630262136
ATG101	1.630092621
CIMAP2	1.628793597
CCDC120	1.628396034
DNAH14	1.628132582
NINL	1.627851248
C1QTNF1-AS1	1.626717567
LINC03055	1.626209021
FOXJ3	1.62614584
ENSG00000286388	1.626030445
CM034955-019	1.626030445
TNNI1	1.625464916
PLXNB2	1.624781251
USP32	1.624781251
NTM	1.624104023
RABEP1	1.623882174
ARL8A	1.623544693
MAP4K5	1.623409033
ABRAXAS2	1.623409033
TMEM184A	1.622828245
TRIM22	1.622783065
PDZD8	1.622193336
ENOPH1	1.621871948
ANKRD40	1.621871948
WDR48	1.620640039
NCAN	1.620280981
NFASC	1.619600654
RSBN1	1.618766069
UBE2R2-AS1	1.618760586
TPPP3	1.618207097
PPT2	1.617703199
TSNAX	1.61642766
UCK2	1.616342664
MIR124-1HG	1.616221786
TMED5	1.615054131
ANKRD40CL	1.615054131
MMP20	1.614093065
KBTBD11	1.614075899
RAMP3	1.613762379
ZPBP2	1.612578034
IFT88	1.612290144
PRRG1	1.612095952
ACSM3	1.611541033
B3GNT2	1.61085701
SHTN1	1.61039722
TBKBP1	1.610181093
CLDN14-AS1	1.610049486
SMAP1	1.609310746
PCYOX1	1.609310746
UBLCP1	1.609310746
RRP36	1.609310746
NAPA	1.609237432
USE1	1.608334899
FBXO2	1.607995272
UBAC2	1.607973814
LONRF3	1.60771513
MIR509-2	1.606792927
GABRG2	1.606656075
MIR639	1.605678558
EPS15L1	1.605499029
PSMA8	1.604569435
P2RX3	1.604563713
KDELR2	1.603844404
WTIP	1.603658915
LINC00458	1.603130102
YIPF5	1.602752686
ARL8B	1.602050066
PSMF1	1.602050066
FBXW9	1.602050066
PRR3	1.601701498
RASSF4	1.601161957
NUP160	1.600431919
UBE2D4	1.600071192
RASSF8-AS1	1.600071192
OSBPL8	1.599233866
CHST4	1.598755836
LINC02232	1.597876787
CHMP3	1.597323895
SAMD11	1.597084284
PTPN4	1.597023129
MOBP	1.596946716
GAGE12B	1.595323086
AKR7A2	1.594220161
KCNH8	1.593139172
FAM120B	1.593064785
ITPK1	1.59299612
TMEM125	1.592837334
LPO	1.592767954
PGRMC2	1.592626333
LINC01153	1.591739416
CENPI	1.591597795
CIAO1	1.591041088
SLC25A26	1.589964628
AAR2	1.589890003
MIR1286	1.589560986
TUBGCP2	1.588635921
POMP	1.588008642
C2CD2L	1.587976694
MIP	1.587686539
MIR527	1.584810376
TRAF3IP2	1.584634781
MIR1200	1.584541798
ZSCAN31	1.581985354
LINC00977	1.580824852
SNAPIN	1.579746723
LYPLAL1	1.579308867
CFAP57	1.579308867
ZNG1A	1.579308867
SPRR2A	1.578228951
MIR3917	1.57795167
CSNK1G2	1.577310562
HECW1	1.576751232
TECTB	1.574961901
RPP25	1.574860334
UXT	1.574560404
OPN1LW	1.572742224
BFSP1	1.572613955
LDHAL6A	1.572613955
ACAT2	1.572409511
CMBL	1.571371078
MTMR9	1.571371078
DEFA1B	1.571237206
LINC00457	1.57122612
DBNDD2	1.57064116
BNIP1	1.570421219
TMEM184B	1.570239067
RBM11	1.569496036
GALR1	1.569464684
COCH	1.569203615
ZFYVE27	1.569091797
PARP8	1.568147779
DENND2B	1.567508221
MIR6727	1.566972494
RAB11B	1.564792871
JOSD2	1.564792871
MID1IP1	1.564792871
MIR4692	1.564196825
TYMSOS	1.563597202
POLR2I	1.563565016
VPS54	1.563536167
DNAJC17	1.563232303
NPL	1.561870813
IGSF9	1.561295986
CFAP251	1.559498906
TRMT6	1.559498906
ZNF404	1.557907343
LOC101928847	1.557472706
LOC111242783	1.55646348
DNAJC24	1.556349039
NAP1L6P	1.555301666
UAP1L1	1.554876447
DERL2	1.554260254
WARS2	1.553877115
MTFR2	1.552981615
CORO7	1.552882195
SIVA1	1.55226469
ARSI	1.552124619
TRAPPC6B	1.552039862
KIFC3	1.551141143
NDUFS8	1.550999999
HAPLN2	1.55032289
ENSG00000272501	1.549888372
ENSG00000272221	1.549888372
HSALNG0149394	1.549888372
NONHSAG043472.2	1.549888372
RNF130	1.549190283
MIR4741	1.547405362
C1orf198	1.547223568
LRRC40	1.546284914
NAA35	1.546150327
UNK	1.546021938
FOXJ2	1.543683052
LOC102723996	1.543403149
MIR6893	1.542728662
MIR8075	1.542728662
SPOCK3	1.541772127
STRC	1.541537523
MTRF1L	1.540082455
ATP5F1D	1.53985393
ZDHHC13	1.538511992
PCDHGB7	1.538444996
SLC35A3	1.538311958
RTCA	1.537436843
AKAP17A	1.537436843
MIR500B	1.537079334
ANKRD46	1.536880851
MRO	1.536584258
HACD2	1.536306024
MGST2	1.536209822
SFMBT1	1.536209822
EFCAB5	1.536199331
WDR20	1.534224749
TESMIN	1.533655763
TCFL5	1.533384085
UBASH3A	1.533235312
MYORG	1.53286612
MRPL16	1.532315731
IGKV4-1	1.532315731
IGHA1	1.5312922
KREMEN2	1.531154871
MIR3156-1	1.529776335
LAT	1.528640389
FCGBP	1.528449893
MYO9A	1.52771461
PCBP4	1.527038097
CENPM	1.526433229
QRICH1	1.525198936
DGCR2	1.524282694
FADS3	1.524252653
MOSPD1	1.524042487
TFAP2A-AS2	1.523688793
SH3PXD2A-AS1	1.523449183
SEMG2	1.521137834
L1CAM-AS1	1.521137834
C15orf39	1.518868804
ZNRD2	1.518868804
CHI3L2	1.518650174
CEP97	1.517938137
AMY1A	1.517938137
SNX4	1.517938137
LONRF2	1.515389681
ACOT11	1.513071656
MIR2277	1.512340784
CXXC5	1.511271477
ODR4	1.510524511
MIR3610	1.510437727
FLRT1	1.510021925
JMJD4	1.50908637
MIR1913	1.50908637
MESD	1.507752419
SLC7A14	1.506806612
MID1	1.506614804
GPR37	1.506607175
LPAL2	1.506601334
PCF11	1.505942941
SRGN	1.505821109
TBCB	1.505679011
OCEL1	1.505330324
TMIE	1.503088117
ANKFY1	1.502947807
SRP14-DT	1.502939701
KANSL3	1.501435041
MIR3156-2	1.500388384
MIR3156-3	1.500388384
SLC27A2	1.500160813
EFHC2	1.499994993
ZCCHC10	1.499367714
WDTC1	1.498919725
MT1M	1.498810172
CLCA4	1.498726606
TSPOAP1	1.498703957
G2E3	1.497739434
SIGLEC10	1.497569561
WDSUB1	1.497016907
CLNK	1.496396422
CHST2	1.496150136
ACTR10	1.495196939
LRCH2	1.495196939
MRPL48	1.494670153
AKR1E2	1.493813038
MIR5006	1.492322922
CNDP1	1.491846204
TMEM63A	1.491846204
LINC01549	1.491846204
CSRNP1	1.4913342
CD72	1.490631819
MGRN1	1.490515947
OPRL1	1.490305662
TBPL1	1.490218759
MIR5702	1.489631891
TARS3	1.489395261
SGPP1	1.488869429
MIR499B	1.488665104
MANSC4	1.488586664
ZZEF1	1.487259269
ITSN2	1.486812234
CYTH1	1.485799789
HLA-K	1.485226393
ENSG00000254510	1.485028267
UBE2R2	1.483904839
TTC22	1.481178641
ADAM22	1.480845451
LY6S-AS1	1.480349422
STX2	1.480252147
COQ5	1.480250835
LOC109504728	1.480250835
NRDC	1.479233742
LARGE2	1.479233742
SNX17	1.479120493
PPFIA2	1.479120493
AFTPH	1.479120493
HPF1	1.479120493
HS1BP3	1.478301764
HIVEP1	1.476626635
RPS19BP1	1.476038456
NSRP1	1.475011468
CGN	1.474683523
HAP1	1.474498272
CACNG2	1.473160028
LINC01990	1.472696781
MIR6857	1.472696781
TRIM69	1.472087383
ELOVL7	1.47181344
SPATA20	1.471769929
SCLY	1.470764518
TEX264	1.468688846
LURAP1L-AS1	1.468380451
GCSH	1.467936516
PLD4	1.467851043
SMCR8	1.46781671
SNORD117	1.467268705
FXYD2	1.466997862
HSALNG0049431	1.466586828
LY6G6C	1.466230273
MSH5-SAPCD1	1.466230273
SNF8	1.46607542
SPRN	1.465935946
HIBCH	1.465563059
DNAH10	1.465563059
NMNAT2	1.46549058
BLTP1	1.465444446
FGGY	1.465411425
MPHOSPH9	1.464547873
EIF2AK1	1.463982582
GAK	1.463358164
LINC00910	1.463358164
TTC39B	1.463038921
MGST3	1.462173104
CEP295	1.462173104
GHDC	1.462173104
MUC3B	1.462003231
SIKE1	1.46055007
GGT5	1.460270166
SUMF2	1.460120559
FKBP6	1.460103989
MIR4524B	1.45956707
TRIM63	1.458535194
ZCCHC17	1.458505392
AHSP	1.457414389
CASP12	1.457033634
LINC02321	1.456191897
DNAJC4	1.455851912
C11orf24	1.455786705
UNCX	1.455078721
MTURN	1.454721451
FAM131C	1.454721451
GIPC2	1.454276323
CYP2J2	1.453485012
SCD5	1.453424096
POLR2M	1.453325033
BCAN-AS1	1.452921629
COMMD2	1.452531695
JAKMIP2	1.452228069
GATB	1.449913979
HAGHL	1.449913979
TXNDC8	1.448977113
ATP6V1G2	1.447824478
RPL23AP1	1.447824478
SUSD1	1.447051525
KCNS3	1.446954966
RAB5B	1.446879864
LINC01305	1.446434021
EXOC3-AS1	1.446084976
IRGC	1.445451856
DEF8	1.445451856
UBFD1	1.445130348
TMEM245	1.444751263
MTARC1	1.444195867
DNAJA4	1.444195867
HDHD5	1.444195867
HCN2	1.443690538
REXO4	1.442109466
SGMS2	1.441485763
FAM107B	1.439208269
COQ7	1.438926935
ORMDL1	1.438855886
SPRY4-AS1	1.43840909
CRB1	1.436457038
MIR548A3	1.435340405
ZSCAN9	1.434962034
EXOC6	1.434756994
SLC25A25	1.434756994
RIPOR1	1.434756994
SLC7A2	1.434447765
ALKBH8	1.434447765
MIR519A1	1.43315196
SFSWAP	1.432244062
MTRNR2L6	1.430328965
ELP5	1.429561138
RAPGEF6	1.428828955
SCN1A-AS1	1.428589344
TRAM2-AS1	1.428425074
ALPK3	1.427608967
ENSG00000271581	1.427542925
LINC00619	1.427464366
LOC110467515	1.427402139
FBXL18	1.425426602
MEAK7	1.425426602
TMEM144	1.425275922
C22orf46P	1.425275922
ZNF83	1.424980164
MRPL2	1.424974442
VPS26B	1.424974442
TCP11L1	1.424974442
ARMCX5	1.424974442
NEFM	1.424883723
TBC1D15	1.424730897
HKDC1	1.423782229
LOC644656	1.423676968
TTLL4	1.422497749
ZBTB20-AS1	1.42245245
GGTLC3	1.42047596
TRAPPC10	1.4197824
MATN1	1.418354154
R3HCC1	1.415591478
THAP7	1.414807916
GPRIN3	1.414807916
SNUPN	1.414807916
NUDCD2	1.414807916
KIAA0232	1.414807916
SLC35A5	1.414534569
A1BG	1.414153576
CYP46A1	1.413319826
LINC02582	1.4131248
CAB39L	1.412401676
LOC113939944	1.412101507
ENSG00000272540	1.411846876
OSBPL2	1.410922289
AASDHPPT	1.410752177
PGP	1.410752177
MIR3605	1.41063714
PAQR8	1.410481572
BRWD1	1.410353184
TRAPPC13	1.408884525
RIPOR2	1.408879757
HOXA2	1.408308744
LINC01978	1.408308744
LINC01736	1.408308744
FAHD2CP	1.408308744
STMN4	1.40745616
FAM181B	1.40745616
LINC01358	1.406401873
STX18	1.405257225
NAPRT	1.405026078
LINC00671	1.404711127
INPP5F	1.404208183
TMED4	1.404208183
CAPN11	1.404208183
FRMD8	1.404208183
LINC00272	1.404208183
CD84	1.40413332
PTCRA	1.403389096
EHD3	1.403175592
BLTP3A	1.403175592
ADCK2	1.403175592
ZSWIM8	1.402320147
MIR3666	1.400991201
ATXN3L	1.399679899
POU3F1	1.399292707
MOSPD3	1.39805603
STARD7-AS1	1.397566319
HES3	1.397179365
PWWP2B	1.39694488
LOC106128905	1.396836519
CEP126	1.395831823
RASSF9	1.395424604
ZFYVE28	1.395209074
RAB32	1.39446342
HLA-U	1.394356489
ENSG00000237669	1.394356489
HSALNG0149400	1.394356489
RF00017-5465	1.394356489
lnc-HLA-DRB1-8	1.394356489
HSALNG0049428	1.394356489
RF00017-5477	1.394356489
MIR1249	1.393698931
SOX9-AS1	1.393378973
C19orf47	1.393114686
ADISSP	1.393114686
MIR3611	1.39300704
VWA7	1.392859459
BTAF1	1.392715812
TRAK2	1.392564654
ZP2	1.391467094
APOC2	1.390888214
C15orf48	1.389356017
KCNQ2	1.389246106
GPR151	1.389050245
TMEM229A	1.389050245
DDAH1	1.387715936
CYTH2	1.387622118
ENSG00000285800	1.386482716
GIT2	1.386208415
TMPRSS11B	1.384709358
UGT2A2	1.384686708
CRHBP	1.384337306
DPM2	1.384271026
FOXD1-AS1	1.384047389
APOBEC3H	1.383424759
EMC2	1.382749557
RUFY2	1.381930828
PGK2	1.381598353
GCAT	1.38145113
OXNAD1	1.38145113
LINC01816	1.38085556
KCNH5	1.380088687
MIR1539	1.379528522
JPH3	1.379397631
SIX5	1.378541708
NEUROG3	1.377762198
RAB26	1.377748132
DEFA4	1.375400424
TRAPPC3	1.370992184
HIRIP3	1.370992184
SMYD5	1.370992184
HSP90AB4P	1.370992184
PDE7A	1.370069146
RHBDL2	1.369619846
PIH1D1	1.36939621
LRRC49	1.369119525
CBLN1	1.369003892
CEP57L1	1.368539214
JTB	1.36689508
MOB3B	1.366398096
DNAH17	1.366206169
RNF141	1.366206169
IQCJ-SCHIP1	1.366206169
DNAH17-AS1	1.366206169
NDUFB9	1.363604307
NADSYN1	1.36240077
SNX18	1.36240077
lnc-EPC1-4	1.361242771
RTN4IP1	1.360758066
ANP32CP	1.360406756
PPP1R1C	1.360118866
SNORD25	1.359721899
FUZ	1.359670639
AGPAT5	1.359631777
KCNN2	1.359346628
NLRX1	1.358037233
MT-TD	1.357655406
ULK4	1.357317209
LRRC37A2	1.357248068
TTLL7	1.357190132
TTYH2	1.35630846
PLEKHB1	1.35597086
TPPP	1.355661154
MOSPD2	1.354023814
WDFY1	1.353552699
ACOT1	1.353552699
ABHD14B	1.353552699
PTAR1	1.353552699
MIR3149	1.353552699
IMMP2L	1.352606058
SEMA6D	1.351921558
UBAC1	1.350134492
PLXNB3	1.347824812
WDFY3-AS2	1.347824812
LINC00847	1.347824812
LINC00290	1.346852064
RBM24	1.346327782
MIR8052	1.345985651
HTR6	1.344423532
SMAP2	1.344423532
STARD9	1.344423532
SNAPC3	1.344423532
TTC38	1.344423532
MVB12A	1.343830466
TMEM233	1.343723774
FCMR	1.343412042
ENSG00000224950	1.343412042
NOVA2	1.343061328
DEFB104A	1.341766357
IER3IP1	1.340988278
EYA2-AS1	1.340263844
ENSG00000225075	1.340263844
ENSG00000236394	1.340263844
LRRC3C	1.339972973
SFTA2	1.339972973
SLC24A2	1.339363217
SLC12A8	1.339223623
HGD	1.338307858
MIR3617	1.338185787
NACAD	1.336953878
APLP1	1.33643496
LINC01310	1.335582256
ENSG00000270681	1.335582256
LINC01896	1.335582256
LOC105373418	1.335582256
ENSG00000236352	1.335582256
RN7SKP21	1.335582256
CRB2	1.335549116
TTI2	1.33498466
PGLS	1.33498466
AP3M2	1.33498466
RP9	1.334441781
NSFL1C	1.333427906
MIR4426	1.332544565
STX17	1.331153154
MIR3929	1.330705881
TRIM52	1.329650402
ZNF557	1.329583764
MIR3158-1	1.329152942
MIR4278	1.329133511
GEMIN8	1.328603506
CRYBB2P1	1.328603506
KCNIP2	1.32834816
MIR3612	1.327586174
ACTN3	1.326728225
MIR941-5	1.326444864
RFXANK	1.326112986
SYNRG	1.325332403
ACTL7A	1.325202227
ASB6	1.325202227
CCDC87	1.325202227
BTBD1	1.324352145
IFN1@	1.320720792
CTF1	1.320033073
DHDDS	1.319882035
HSD17B7P2	1.318436861
MIR4671	1.317145228
C18orf32	1.316960096
DPH2	1.31677556
CPA5	1.315035582
PLA2G15	1.315035582
SNAP47	1.315035582
MEIOC	1.315035582
DCTN6	1.314381123
TTC12	1.31405437
SYNDIG1	1.313868284
HERC4	1.312235832
ELOVL2-AS1	1.31186533
RASA4	1.311544657
MIR3941	1.311544657
DNAJC11	1.310778499
MIR5194	1.310163617
TECPR1	1.309461594
ERO1B	1.309361935
IKZF5	1.308919668
RPL17-C18orf32	1.307837248
HDAC2-AS2	1.307658434
LINC00674	1.307658434
EPN2	1.307596684
NDUFAF5	1.307512045
CHPF2	1.307415247
MDGA2	1.305726886
PRPS2	1.304830074
KANK3	1.304435968
IYD	1.303334713
GMFB	1.301853538
SECISBP2L	1.301698804
CTDSP2	1.300864816
IMP4	1.300864816
CEP162	1.300840378
PLEKHG4	1.300326705
DEFB126	1.297438622
SUGCT	1.297362089
SVIP	1.296743631
RXYLT1	1.295430064
CCPG1	1.294034362
RSPH3	1.293645024
MUCL3	1.293358088
ZKSCAN8P1	1.293358088
TOR3A	1.293342352
RANBP17	1.293342352
NSUN7	1.293342352
PHAF1	1.293342352
MATCAP1	1.293342352
HLA-W	1.291214466
MICE	1.291214466
PPIAP9	1.291214466
RPL15P4	1.291214466
RNU6-850P	1.291214466
ENSG00000201207	1.291214466
RF00017-5468	1.291214466
HGC6.3	1.291099072
ELOVL2	1.290038228
TNNC2	1.28963387
ABTB1	1.289500117
LINC02004	1.289165258
PAQR9	1.287940025
TBC1D25	1.287797093
RHOV	1.285866737
GOLGA7	1.285865545
DEPDC5	1.285142422
BST1	1.284817219
HYLS1	1.282730341
ENSG00000264066	1.281843066
GCC1	1.281678915
CCDC180	1.281678915
TIGD2	1.281678915
CCDC30	1.281678915
KLHL34	1.281678915
PDPK2P	1.281678915
TMEM192	1.281319499
SLC35B1	1.280733466
ASB1	1.280319452
MARCO	1.280279517
WWTR1-AS1	1.27914083
GPM6B	1.273543477
CUEDC1	1.272652626
EGFLAM	1.272417903
VSTM2A	1.271719813
ARL17A	1.271345139
ODAD2	1.271028399
MCCD1	1.270514011
HLA-DRB9	1.270514011
TAFA2	1.269347191
TSR3	1.269347191
ZSCAN29	1.269347191
ARHGAP11B	1.269347191
CCZ1B	1.269347191
PLEKHD1	1.269347191
ANKRD36C	1.269347191
MFRP	1.268898129
RIMS1	1.268386722
HSALNG0049258	1.268099189
piR-47864	1.268099189
piR-52740	1.268099189
MMRN1	1.26725626
LINC01727	1.265261889
CTDSPL2	1.265239
SASH3	1.265112162
CCDC103	1.264565229
ARHGAP23	1.263598919
MIR3916	1.262906075
SH2D2A	1.262085676
C19orf25	1.261570573
TTTY14	1.261161804
UTP15	1.260639429
KCNH6	1.25915885
NECAB3	1.257662296
ABCB9	1.256563067
REEP4	1.256466627
C10orf88	1.256217718
VWA3A	1.256217718
PIPSL	1.256217718
FRMD5	1.255978584
GGT7	1.255111933
ZFYVE16	1.254059911
HLCS	1.254022598
GLI4	1.252311826
ZNF573	1.250776887
HHATL-AS1	1.249973297
TEDC2	1.249911427
UBP1	1.249699831
H2AC15	1.249555111
CABP4	1.248459458
BLOC1S1	1.248052597
